narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60,pcnvsq,pt86sq,inc86sq,arr86
0,0,0,.33000001,0,0,0,1,7.5,7,0,1,0,.10890001,0,56.25,0
2,0,0,.5,0,0,0,3,44.5,0,0,0,0,.25,0,1980.25,1
0,0,0,1,0,0,0,2,27.299999,2,0,0,0,1,0,745.28998,0
1,1,1,.5,0,0,0,2,2.5,1,1,0,0,.25,0,6.25,1
0,0,0,1,0,0,0,4,103.7,0,0,1,0,1,0,10753.689,0
0,0,0,0,0,0,0,4,158.8,0,0,0,0,0,0,25217.441,0
0,0,0,0,0,0,0,4,52.900002,0,1,0,0,0,0,2798.4102,0
0,0,0,1,0,0,0,2,14.7,2,0,1,1,1,0,216.09,0
0,0,0,.5,0,0,0,4,77.599998,0,0,0,0,.25,0,6021.7598,0
0,0,0,.079999998,0,0,11,0,0,15,1,0,0,.0063999998,121,0,0
0,0,0,0,0,0,0,4,128.7,0,0,1,0,0,0,16563.689,0
0,0,0,.67000002,0,0,0,3,84.099998,2,0,1,0,.44890001,0,7072.8096,0
0,0,0,.33000001,0,0,0,3,23.9,2,0,0,1,.10890001,0,571.20996,0
0,0,0,0,0,0,0,4,107.9,0,0,0,0,0,0,11642.41,0
0,0,0,0,0,0,0,2,56.299999,3,0,0,0,0,0,3169.6899,0
0,0,0,.5,0,0,0,3,16.1,0,1,0,1,.25,0,259.21002,0
0,0,0,.25,0,0,0,4,205.8,0,0,0,1,.0625,0,42353.641,0
0,0,0,1,0,0,0,4,132.39999,0,0,0,0,1,0,17529.758,0
0,0,0,1,0,0,0,4,142.8,0,0,1,0,1,0,20391.842,0
0,0,0,0,0,0,0,4,232,0,0,0,1,0,0,53824,0
0,0,0,.33000001,0,0,0,1,3.3,1,0,0,0,.10890001,0,10.889999,0
0,0,0,.18000001,0,0,12,0,0,0,1,0,0,.032400001,144,0,0
0,0,0,0,0,0,0,4,210.89999,0,0,0,0,0,0,44478.809,0
0,0,0,.67000002,0,0,0,4,122.8,0,1,0,1,.44890001,0,15079.841,0
0,0,0,0,0,0,0,4,49,0,0,1,1,0,0,2401,0
0,0,0,.5,0,0,0,3,39.900002,6,0,0,0,.25,0,1592.0101,0
0,0,0,0,0,0,0,4,100.5,0,0,0,0,0,0,10100.25,0
0,0,0,.25,0,0,0,3,78.099998,0,0,1,0,.0625,0,6099.6099,0
0,0,0,0,0,0,0,4,136.5,0,0,1,0,0,0,18632.25,0
3,0,1,.60000002,0,0,0,3,19.200001,0,0,1,0,.36000001,0,368.64001,1
0,0,0,0,0,0,0,4,123.8,0,0,0,0,0,0,15326.44,0
0,0,0,.5,0,0,0,0,0,1,0,0,1,.25,0,0,0
0,0,0,1,0,0,0,2,38.299999,0,0,0,0,1,0,1466.8899,0
0,0,0,1,0,0,0,4,132.10001,0,0,0,0,1,0,17450.412,0
0,0,0,0,0,0,0,4,187.89999,0,0,0,1,0,0,35306.406,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,.13,0,0,0,3,17.1,0,0,1,0,.016899999,0,292.41,0
0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0
0,0,0,.33000001,0,0,0,3,49.799999,6,0,0,0,.10890001,0,2480.04,0
0,0,0,.25,0,0,0,2,19.200001,0,1,0,0,.0625,0,368.64001,0
0,0,0,1,0,0,0,2,10.1,10,0,0,1,1,0,102.01001,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,4,59.700001,0,1,0,0,0,0,3564.0901,1
0,0,0,.33000001,0,0,0,0,0,3,0,0,0,.10890001,0,0,0
0,0,0,0,0,0,0,4,104.4,0,0,0,0,0,0,10899.36,0
1,0,0,.28999999,0,0,0,2,3.8,0,0,1,0,.084099993,0,14.44,1
0,0,0,1,0,0,0,4,70.900002,0,0,0,0,1,0,5026.8101,0
0,0,0,1,0,0,0,4,151.10001,0,0,0,1,1,0,22831.211,0
0,0,0,.47,0,0,0,2,5.5,2,1,0,0,.2209,0,30.25,0
0,0,0,1,0,0,0,4,35.799999,0,0,0,0,1,0,1281.6399,0
0,0,0,0,0,0,0,3,36.5,0,0,0,0,0,0,1332.25,0
0,0,0,.63,0,0,6,1,19,12,0,0,0,.3969,36,361,0
0,0,0,0,0,0,0,1,8.6000004,0,0,0,0,0,0,73.960007,0
0,0,0,.60000002,1.1,1.1,0,4,154.5,0,0,1,0,.36000001,0,23870.25,0
0,0,0,1,0,0,0,4,157,0,0,0,1,1,0,24649,0
0,0,0,.5,0,0,0,2,21.799999,1,0,1,0,.25,0,475.23996,0
0,0,0,.67000002,0,0,0,1,7.0999999,1,0,1,0,.44890001,0,50.41,0
0,0,0,.5,9,9,0,3,20.700001,0,0,0,0,.25,0,428.49002,0
0,0,0,0,0,0,0,4,284.29999,0,0,0,0,0,0,80826.484,0
0,0,0,0,0,0,0,3,56.799999,5,0,1,0,0,0,3226.24,0
0,0,0,.25,0,0,0,4,84.199997,0,0,0,0,.0625,0,7089.6396,0
0,0,0,.5,0,0,0,3,6.6999998,0,0,0,0,.25,0,44.889996,0
0,0,0,1,0,0,0,4,117.2,0,0,0,0,1,0,13735.839,0
0,0,0,1,0,0,0,3,32.299999,1,0,0,1,1,0,1043.2899,0
1,0,0,.33000001,0,0,0,3,79,0,0,1,1,.10890001,0,6241,1
0,0,0,0,0,0,0,4,174.5,0,0,0,1,0,0,30450.25,0
0,0,0,.67000002,0,0,0,3,20.6,2,0,0,0,.44890001,0,424.36002,0
0,0,0,1,0,0,0,4,262,0,0,0,0,1,0,68644,0
0,0,0,0,0,0,0,2,77.400002,1,1,0,0,0,0,5990.7603,0
0,0,0,0,0,0,0,1,45.400002,6,0,0,0,0,0,2061.1602,0
0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0
0,0,0,1,0,0,0,4,69.699997,0,0,0,1,1,0,4858.0894,0
0,0,0,0,0,0,0,4,206,0,0,0,0,0,0,42436,0
2,1,0,.75,23.9,23.9,0,1,10.6,8.8999996,0,0,0,.5625,0,112.36001,1
0,0,0,0,0,0,0,4,196.3,0,0,1,1,0,0,38533.691,0
0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0
1,1,0,1,0,0,0,4,76.599998,0,0,0,1,1,0,5867.5596,1
0,0,0,.40000001,0,0,0,4,203.10001,0,0,0,0,.16000001,0,41249.613,0
2,0,0,0,0,0,0,4,28.200001,0,0,1,0,0,0,795.24005,1
0,0,0,0,0,0,0,4,197.8,0,0,1,0,0,0,39124.84,0
0,0,0,0,0,0,0,1,18.9,1,0,0,0,0,0,357.20999,0
0,0,0,0,0,0,0,3,20.9,0,0,0,0,0,0,436.81,0
0,0,0,.33000001,0,0,0,2,5.0999999,1,0,0,0,.10890001,0,26.009998,0
0,0,0,0,0,0,0,3,9.8000002,1,1,0,0,0,0,96.040001,0
0,0,0,1,0,0,0,3,30.4,0,0,0,0,1,0,924.15997,0
0,0,0,.25999999,0,0,12,0,0,0,1,0,0,.067599997,144,0,0
1,1,0,0,0,0,0,0,0,5,1,0,1,0,0,0,1
0,0,0,.33000001,0,0,0,4,44,0,0,1,0,.10890001,0,1936,0
0,0,0,.5,0,0,0,4,204.7,0,0,1,0,.25,0,41902.09,0
0,0,0,1,0,0,0,4,13.2,0,0,0,0,1,0,174.23999,0
0,0,0,.5,0,0,0,3,5.4000001,0,0,0,0,.25,0,29.160002,0
1,1,0,1,0,0,0,3,13.4,2,1,0,1,1,0,179.55998,1
1,1,0,.17,0,0,0,1,1.9,0,0,0,0,.028900001,0,3.6099999,1
1,0,0,0,0,0,0,3,68.900002,0,0,0,0,0,0,4747.2104,1
0,0,0,.67000002,0,0,0,0,0,1,0,1,1,.44890001,0,0,0
0,0,0,0,0,0,0,4,134.39999,0,0,0,0,0,0,18063.357,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,.5,0,0,0,4,130.8,0,0,1,0,.25,0,17108.641,0
1,0,0,.40000001,0,0,0,0,0,15,1,0,0,.16000001,0,0,1
0,0,0,0,0,0,0,2,24.9,0,0,0,0,0,0,620.01001,0
2,0,0,.67000002,0,0,0,3,80.099998,1,0,0,0,.44890001,0,6416.0098,1
0,0,0,1,0,0,0,1,5.3000002,3,0,0,0,1,0,28.090002,0
1,1,1,.67000002,0,0,0,1,.30000001,1,0,0,0,.44890001,0,.090000004,1
1,0,0,.33000001,0,0,0,0,0,1,0,1,1,.10890001,0,0,1
0,0,0,0,0,0,0,4,100.1,0,0,1,1,0,0,10020.01,0
0,0,0,0,0,0,0,2,51,3,0,1,1,0,0,2601,0
0,0,0,0,0,0,0,3,103,0,0,0,1,0,0,10609,0
0,0,0,.5,0,0,0,4,87.300003,0,0,0,0,.25,0,7621.2905,0
0,0,0,.67000002,0,0,0,4,38.5,0,0,0,0,.44890001,0,1482.25,0
0,0,0,0,0,0,0,4,94.900002,0,0,0,0,0,0,9006.0107,0
0,0,0,1,0,0,0,4,70.099998,0,0,0,0,1,0,4914.0098,0
0,0,0,1,0,0,0,4,71.599998,0,0,0,1,1,0,5126.5596,0
1,1,1,.5,0,0,0,3,39.400002,0,1,0,0,.25,0,1552.3601,1
0,0,0,.33000001,0,0,0,2,33.299999,4,0,0,1,.10890001,0,1108.8899,0
0,0,0,1,0,0,0,4,136.5,0,0,0,0,1,0,18632.25,0
1,1,1,.67000002,0,0,0,2,10.6,0,0,1,0,.44890001,0,112.36001,1
0,0,0,1,0,0,0,4,209.7,0,0,0,1,1,0,43974.09,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0
0,0,0,1,0,0,0,2,37.700001,5,0,0,0,1,0,1421.29,0
0,0,0,0,0,0,0,3,60.299999,0,0,0,0,0,0,3636.0898,0
0,0,0,.44,0,0,12,0,0,0,0,0,0,.1936,144,0,0
0,0,0,0,0,0,0,3,68.5,1,0,0,0,0,0,4692.25,0
0,0,0,1,0,0,0,2,29.799999,5,0,0,1,1,0,888.03998,0
0,0,0,0,0,0,0,4,161.60001,0,0,0,0,0,0,26114.563,0
0,0,0,.80000001,0,0,12,0,0,0,0,1,0,.64000005,144,0,0
0,0,0,0,0,0,0,3,142.60001,0,0,0,0,0,0,20334.762,0
0,0,0,1,0,0,0,1,34.400002,0,0,0,0,1,0,1183.3601,0
0,0,0,.5,0,0,0,4,188.8,0,0,0,0,.25,0,35645.441,0
0,0,0,0,0,0,0,4,228.60001,0,0,0,0,0,0,52257.961,0
0,0,0,0,0,0,0,4,172.7,0,0,0,1,0,0,29825.289,0
1,1,0,.5,0,0,0,3,33.099998,0,1,0,1,.25,0,1095.6099,1
0,0,0,0,0,0,0,2,38.400002,0,1,0,1,0,0,1474.5601,0
0,0,0,.67000002,0,0,0,4,97.199997,0,0,1,0,.44890001,0,9447.8398,0
0,0,0,.5,0,0,0,3,34.900002,0,0,0,0,.25,0,1218.0101,0
0,0,0,1,0,0,0,1,2.4000001,1,0,0,0,1,0,5.7600002,0
0,0,0,.33000001,0,0,0,3,11.3,0,1,0,0,.10890001,0,127.69,0
0,0,0,1,0,0,0,3,35,2,0,0,0,1,0,1225,0
0,0,0,0,0,0,0,4,142.10001,0,0,1,0,0,0,20192.412,0
0,0,0,.5,0,0,0,3,41.400002,0,0,0,0,.25,0,1713.9601,0
0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
0,0,0,1,0,0,0,2,28,0,0,0,0,1,0,784,0
0,0,0,.25,0,0,0,2,35.900002,1,0,0,0,.0625,0,1288.8101,0
0,0,0,1,2.9000001,2.9000001,0,3,17.700001,2,0,0,0,1,0,313.29004,0
0,0,0,.5,0,0,6,1.8,16,0,0,1,0,.25,36,256,0
0,0,0,1,0,0,0,4,59.400002,0,0,0,0,1,0,3528.3601,0
0,0,0,.5,0,0,0,3,64.400002,12,0,0,0,.25,0,4147.3604,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,1,0,0,0,3,137.2,3,0,0,1,1,0,18823.84,0
0,0,0,0,0,0,0,4,112.2,0,0,0,0,0,0,12588.839,0
0,0,0,0,0,0,0,1,2.0999999,0,0,1,0,0,0,4.4099994,0
1,1,1,0,0,0,0,3,31.1,0,1,0,1,0,0,967.21002,1
1,1,0,.60000002,0,0,0,3,34,2,0,1,0,.36000001,0,1156,1
0,0,0,0,0,0,0,3,24.1,6,0,0,0,0,0,580.81,0
0,0,0,.17,1.1,1.1,0,4,115.1,0,0,0,0,.028900001,0,13248.01,0
0,0,0,.33000001,0,0,0,2,137.10001,1,0,0,1,.10890001,0,18796.412,0
0,0,0,0,0,0,0,4,63.200001,0,0,0,0,0,0,3994.24,0
0,0,0,1,0,0,0,4,217.7,0,0,1,0,1,0,47393.289,0
0,0,0,.5,0,0,0,3,48.200001,0,0,0,0,.25,0,2323.24,0
0,0,0,0,0,0,0,4,46.900002,0,0,0,0,0,0,2199.6101,0
0,0,0,0,0,0,0,4,129.10001,0,0,0,1,0,0,16666.813,0
0,0,0,1,0,0,0,4,157.5,0,0,0,0,1,0,24806.25,0
3,1,1,.5,0,0,0,1,4.0999999,0,0,0,0,.25,0,16.809999,1
0,0,0,0,0,0,0,4,39.900002,0,0,1,0,0,0,1592.0101,0
0,0,0,1,0,0,0,4,128.10001,0,0,0,1,1,0,16409.611,0
0,0,0,0,0,0,0,4,101.2,0,0,0,0,0,0,10241.439,0
0,0,0,.25,0,0,0,4,71.599998,0,0,0,1,.0625,0,5126.5596,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,74.400002,6,0,0,0,0,0,5535.3604,0
0,0,0,.67000002,0,0,0,0,0,6,0,0,0,.44890001,0,0,0
0,0,0,0,0,0,0,1,142.5,2,0,0,0,0,0,20306.25,0
0,0,0,0,0,0,0,3,94.400002,0,0,1,0,0,0,8911.3604,0
0,0,0,0,0,0,0,4,85.5,0,0,1,1,0,0,7310.25,0
2,0,0,.67000002,0,0,0,2,8.8999996,1,0,1,0,.44890001,0,79.209991,1
0,0,0,.40000001,0,0,0,0,0,4,0,0,0,.16000001,0,0,0
0,0,0,.67000002,0,0,12,0,0,0,0,1,0,.44890001,144,0,0
0,0,0,0,0,0,0,4,181.5,0,0,0,0,0,0,32942.25,0
1,1,1,.2,0,0,0,1,6.0999999,8,1,0,0,.040000003,0,37.209999,1
1,1,1,.5,0,0,0,1,.1,1,0,1,0,.25,0,.010000001,1
0,0,0,0,0,0,0,3,22.1,0,1,0,0,0,0,488.41,0
0,0,0,0,0,0,0,1,3.5,25,0,0,1,0,0,12.25,0
1,1,1,.2,0,0,0,2,15.2,2,0,0,0,.040000003,0,231.03999,1
0,0,0,.5,0,0,0,4,102.7,0,0,0,0,.25,0,10547.289,0
0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0
0,0,0,1,0,0,0,3,60.299999,0,0,0,0,1,0,3636.0898,0
0,0,0,0,0,0,0,3,104.1,0,0,0,1,0,0,10836.81,0
0,0,0,.5,0,0,0,4,88.199997,0,0,0,0,.25,0,7779.2393,0
0,0,0,1,0,0,0,4,118.5,0,0,0,0,1,0,14042.25,0
3,2,2,0,0,0,0,1,.69999999,2,0,0,0,0,0,.48999998,1
0,0,0,.5,0,0,0,4,88.5,0,0,1,1,.25,0,7832.25,0
0,0,0,1,0,0,0,2,.40000001,3,0,1,0,1,0,.16000001,0
1,1,0,.33000001,0,0,0,1,.40000001,9,1,0,0,.10890001,0,.16000001,1
0,0,0,1,0,0,0,3,21.4,1,0,0,1,1,0,457.95999,0
0,0,0,.5,0,0,0,4,129.89999,0,0,0,0,.25,0,16874.008,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,.33000001,0,0,0,4,132.8,0,0,0,0,.10890001,0,17635.84,0
0,0,0,0,0,0,0,4,104.2,0,0,1,1,0,0,10857.64,0
0,0,0,1,0,0,0,4,75.5,0,1,0,0,1,0,5700.25,0
0,0,0,.17,0,0,0,0,0,16,1,0,0,.028900001,0,0,0
0,0,0,.33000001,0,0,0,0,0,11,0,0,0,.10890001,0,0,0
2,2,1,.25,0,0,0,0,0,15,0,0,0,.0625,0,0,1
0,0,0,0,0,0,0,4,184.8,0,0,0,0,0,0,34151.043,0
0,0,0,0,0,0,0,3,96.599998,1,0,0,0,0,0,9331.5596,0
1,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,1
0,0,0,0,16.200001,32.400002,12,0,0,0,1,0,1,0,144,0,0
1,1,1,0,0,0,0,3,50.700001,0,0,1,0,0,0,2570.49,1
0,0,0,.5,0,0,0,4,104,0,0,0,0,.25,0,10816,0
0,0,0,0,0,0,0,4,99,0,0,0,0,0,0,9801,0
0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1,0,0,.5,0,0,0,1,.1,7,0,0,1,.25,0,.010000001,1
0,0,0,0,0,0,0,4,166.39999,0,0,0,0,0,0,27688.957,0
0,0,0,.5,0,0,0,3,164.89999,0,0,0,1,.25,0,27192.008,0
0,0,0,0,0,0,0,1,10.6,2,1,0,0,0,0,112.36001,0
0,0,0,0,0,0,0,2,60.400002,0,0,0,1,0,0,3648.1602,0
2,1,1,0,0,0,0,3,25.200001,1,0,0,0,0,0,635.04004,1
0,0,0,.33000001,0,0,0,3,62.799999,1,0,1,1,.10890001,0,3943.8398,0
0,0,0,0,0,0,0,4,220.39999,0,0,0,0,0,0,48576.156,0
0,0,0,0,0,0,0,2,17.4,15,0,0,0,0,0,302.75998,0
0,0,0,1,0,0,0,4,105.2,0,0,1,0,1,0,11067.039,0
0,0,0,.38,7.5999999,7.5999999,6,2.0999999,47.900002,0,1,0,0,.1444,36,2294.4102,0
0,0,0,0,0,0,0,4,39.799999,0,0,1,0,0,0,1584.0399,0
0,0,0,0,0,0,0,1,9.3000002,0,0,0,1,0,0,86.490005,0
1,0,0,0,0,0,0,4,52.700001,0,0,0,0,0,0,2777.29,1
0,0,0,1,0,0,0,3,35.099998,0,0,0,0,1,0,1232.0099,0
0,0,0,0,0,0,0,4,189.2,0,0,0,0,0,0,35796.641,0
0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0
0,0,0,1,0,0,0,4,64.099998,0,0,0,1,1,0,4108.8096,0
0,0,0,1,0,0,0,2,55,1,0,0,0,1,0,3025,0
0,0,0,.60000002,0,0,0,3,6.8000002,0,0,0,0,.36000001,0,46.240002,0
0,0,0,0,0,0,0,4,83.699997,0,1,0,0,0,0,7005.6895,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,.5,0,0,0,3,12,4,0,0,0,.25,0,144,0
0,0,0,0,0,0,0,4,130.8,0,0,0,0,0,0,17108.641,0
0,0,0,.5,0,0,0,3,52.099998,0,1,0,0,.25,0,2714.4099,0
0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,625,0
0,0,0,.33000001,0,0,0,3,71.300003,0,0,0,0,.10890001,0,5083.6904,0
0,0,0,0,0,0,0,4,53.799999,0,1,0,0,0,0,2894.4399,0
0,0,0,.33000001,0,0,0,2,19.299999,0,0,0,1,.10890001,0,372.48996,0
0,0,0,0,0,0,0,4,122.5,0,0,0,0,0,0,15006.25,0
0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0
0,0,0,0,0,0,0,4,256.29999,0,0,0,0,0,0,65689.688,0
0,0,0,1,0,0,0,4,169.2,0,0,0,0,1,0,28628.639,0
0,0,0,0,0,0,0,4,114.7,0,0,0,0,0,0,13156.089,0
1,0,0,.40000001,0,0,0,0,0,1,1,0,0,.16000001,0,0,1
0,0,0,0,0,0,0,4,44,0,0,0,0,0,0,1936,0
0,0,0,0,0,0,0,4,214.7,0,0,0,1,0,0,46096.09,0
0,0,0,.33000001,0,0,0,2,6.5,10,1,0,0,.10890001,0,42.25,0
0,0,0,0,0,0,0,4,134.7,0,0,0,0,0,0,18144.09,0
0,0,0,.5,0,0,0,1,18.799999,0,1,0,0,.25,0,353.43997,0
0,0,0,0,0,0,0,4,87.099998,0,0,0,1,0,0,7586.4097,0
0,0,0,1,0,0,0,2,.2,7,0,1,0,1,0,.040000003,0
0,0,0,.67000002,0,0,0,4,17.5,0,0,1,0,.44890001,0,306.25,0
0,0,0,0,0,0,0,3,142.39999,0,0,0,0,0,0,20277.758,0
1,0,0,.43000001,0,0,0,0,0,15,0,1,0,.1849,0,0,1
0,0,0,0,0,0,0,4,125.9,0,0,0,0,0,0,15850.811,0
1,0,1,0,0,0,0,1,6,1,0,0,1,0,0,36,1
0,0,0,1,0,0,0,4,108.6,0,0,0,0,1,0,11793.96,0
0,0,0,1,0,0,0,4,48,0,0,0,0,1,0,2304,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,9,1,0,1,0,1,0,81,0
0,0,0,0,0,0,0,4,224.89999,0,0,1,1,0,0,50580.008,0
0,0,0,.5,0,0,0,0,0,1,0,0,0,.25,0,0,0
0,0,0,0,0,0,0,4,248.7,0,0,0,0,0,0,61851.688,0
0,0,0,0,0,0,0,4,107.8,0,0,0,1,0,0,11620.841,0
3,0,0,.5,0,0,0,1,5.9000001,0,0,1,0,.25,0,34.810001,1
0,0,0,.5,0,0,0,0,0,3,0,0,0,.25,0,0,0
0,0,0,0,0,0,0,4,70.199997,0,0,0,0,0,0,4928.0396,0
0,0,0,0,0,0,0,4,137.7,0,0,1,0,0,0,18961.289,0
0,0,0,0,0,0,0,4,102,0,0,0,0,0,0,10404,0
0,0,0,0,0,0,0,4,30.799999,0,0,1,1,0,0,948.63995,0
0,0,0,1,0,0,0,4,61.599998,0,0,1,0,1,0,3794.5598,0
0,0,0,1,0,0,0,4,105.7,0,0,0,1,1,0,11172.489,0
0,0,0,0,0,0,0,4,150.39999,0,0,0,0,0,0,22620.158,0
0,0,0,0,0,0,0,4,62.299999,0,1,0,0,0,0,3881.2898,0
0,0,0,.5,0,0,0,0,0,16,0,0,0,.25,0,0,0
0,0,0,1,0,0,0,4,79.5,0,0,1,0,1,0,6320.25,0
0,0,0,0,0,0,0,4,149.2,0,1,0,0,0,0,22260.639,0
0,0,0,1,0,0,0,4,29.1,0,0,0,1,1,0,846.81,0
1,0,1,.60000002,0,0,0,3,23,0,0,1,0,.36000001,0,529,1
0,0,0,1,0,0,0,4,92.599998,0,0,0,0,1,0,8574.7598,0
0,0,0,0,0,0,0,2,27.1,0,0,0,0,0,0,734.41003,0
0,0,0,1,0,0,0,4,148.3,0,0,0,0,1,0,21992.891,0
1,1,1,1,0,0,0,1,8.8000002,0,1,0,0,1,0,77.440002,1
1,0,1,0,0,0,0,3,51.5,1,0,0,0,0,0,2652.25,1
0,0,0,1,0,0,0,1,.80000001,4,0,0,0,1,0,.64000005,0
0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0
0,0,0,1,0,0,12,0,0,0,0,0,0,1,144,0,0
0,0,0,1,0,0,0,4,194.2,0,0,0,0,1,0,37713.641,0
1,1,1,0,7.8000002,7.8000002,0,1,13,0,0,0,0,0,0,169,1
0,0,0,.5,0,0,0,4,182.2,0,0,0,0,.25,0,33196.84,0
1,0,0,1,0,0,0,3,15.9,3,0,0,0,1,0,252.80998,1
0,0,0,0,0,0,0,3,47.5,18,0,0,1,0,0,2256.25,0
1,0,0,0,0,0,0,4,116.6,0,0,1,0,0,0,13595.56,1
0,0,0,1,0,0,0,3,37.700001,0,0,0,0,1,0,1421.29,0
0,0,0,.67000002,0,0,0,0,0,7,1,0,0,.44890001,0,0,0
0,0,0,.5,0,0,0,0,0,15,1,0,1,.25,0,0,0
0,0,0,0,0,0,0,4,54.200001,0,0,0,1,0,0,2937.6401,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,.67000002,0,0,0,2,7.0999999,0,0,1,1,.44890001,0,50.41,0
0,0,0,0,0,0,0,4,88.5,0,0,0,0,0,0,7832.25,0
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
0,0,0,.60000002,0,0,0,2,5,4,0,0,0,.36000001,0,25,0
0,0,0,0,0,0,0,2,28.9,0,0,0,0,0,0,835.20996,0
0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0
6,3,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1
0,0,0,0,0,0,0,3,34.099998,0,1,0,0,0,0,1162.8099,0
0,0,0,.38,0,0,0,4,179.5,0,1,0,0,.1444,0,32220.25,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
0,0,0,1,0,0,0,4,98.199997,0,0,0,0,1,0,9643.2393,0
0,0,0,.33000001,0,0,0,1,.40000001,23,1,0,0,.10890001,0,.16000001,0
0,0,0,1,0,0,0,4,218.39999,0,0,1,1,1,0,47698.559,0
3,3,0,.23,0,0,0,0,0,1,1,0,0,.052900001,0,0,1
1,1,1,.2,0,0,0,0,0,9,0,1,0,.040000003,0,0,1
0,0,0,.33000001,0,0,0,4,124.1,0,0,0,0,.10890001,0,15400.81,0
0,0,0,0,0,0,0,4,197.10001,0,0,0,0,0,0,38848.414,0
0,0,0,0,0,0,0,3,98.800003,0,0,1,0,0,0,9761.4404,0
0,0,0,.5,0,0,0,0,0,17,0,1,0,.25,0,0,0
0,0,0,.5,0,0,0,0,0,6,0,0,0,.25,0,0,0
0,0,0,0,0,0,0,4,57.400002,0,0,0,0,0,0,3294.7603,0
0,0,0,0,0,0,0,3,56.099998,1,0,1,0,0,0,3147.2097,0
0,0,0,.5,0,0,0,4,124.7,0,0,0,0,.25,0,15550.089,0
0,0,0,1,0,0,0,4,187.60001,0,0,0,1,1,0,35193.762,0
0,0,0,0,0,0,0,3,8.6999998,0,1,0,0,0,0,75.689995,0
0,0,0,1,0,0,0,3,103.2,0,0,0,0,1,0,10650.239,0
1,0,0,.5,0,0,0,4,62.5,0,1,0,1,.25,0,3906.25,1
0,0,0,0,0,0,0,4,124,0,0,0,0,0,0,15376,0
0,0,0,.80000001,0,0,0,2,21.799999,3,0,1,0,.64000005,0,475.23996,0
0,0,0,.5,0,0,0,4,42.099998,0,0,0,0,.25,0,1772.4099,0
0,0,0,0,0,0,0,3,12.1,0,0,0,0,0,0,146.41,0
0,0,0,0,0,0,0,4,137,0,1,0,0,0,0,18769,0
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3,88.199997,0,0,0,0,0,0,7779.2393,0
0,0,0,0,0,0,0,4,72.599998,0,0,0,0,0,0,5270.7598,0
1,0,0,.25,0,0,0,1,1.3,12,0,0,1,.0625,0,1.6899998,1
0,0,0,1,0,0,0,2,10.1,0,0,0,0,1,0,102.01001,0
0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0
0,0,0,.75,18.9,18.9,0,4,190.60001,0,0,0,0,.5625,0,36328.363,0
0,0,0,0,0,0,0,2,20.9,0,0,0,0,0,0,436.81,0
1,1,0,.5,0,0,0,4,72.300003,0,0,0,0,.25,0,5227.2905,1
0,0,0,1,0,0,0,4,144.3,0,0,1,0,1,0,20822.49,0
0,0,0,0,0,0,0,4,123.3,0,0,0,0,0,0,15202.891,0
2,2,0,.14,0,0,0,0,0,4,1,0,0,.0196,0,0,1
0,0,0,0,0,0,0,4,55.700001,0,0,0,0,0,0,3102.49,0
0,0,0,1,0,0,0,4,282.89999,0,0,0,1,1,0,80032.406,0
0,0,0,.70999998,0,0,0,3,51.799999,4,0,1,0,.50409997,0,2683.24,0
0,0,0,1,0,0,0,1,10.2,1,0,0,0,1,0,104.03999,0
