id,choice2011,wage2011,educ2011,expwc2011,expbc2011,expser2011,manuf2011,black2011,enroll2011,employ2011,exper2011,status2011,choice2012,wage2012,educ2012,expwc2012,expbc2012,expser2012,manuf2012,black2012,enroll2012,employ2012,exper2012,status2012,choice2013,wage2013,educ2013,expwc2013,expbc2013,expser2013,manuf2013,black2013,enroll2013,employ2013,exper2013,status2013,choice2014,wage2014,educ2014,expwc2014,expbc2014,expser2014,manuf2014,black2014,enroll2014,employ2014,exper2014,status2014,choice2015,wage2015,educ2015,expwc2015,expbc2015,expser2015,manuf2015,black2015,enroll2015,employ2015,exper2015,status2015,choice2016,wage2016,educ2016,expwc2016,expbc2016,expser2016,manuf2016,black2016,enroll2016,employ2016,exper2016,status2016,choice2017,wage2017,educ2017,expwc2017,expbc2017,expser2017,manuf2017,black2017,enroll2017,employ2017,exper2017,status2017
757,5,11703.09,12,2,0,1,0,1,0,1,3,3,2,,12,2,0,2,0,1,0,0,4,2,2,,12,2,0,2,0,1,0,0,4,2,3,,12,2,0,2,0,1,0,1,4,3,2,,12,3,0,2,0,1,0,0,5,2,2,,12,3,0,2,0,1,0,0,5,2,3,18134.551,12,3,0,2,0,1,0,1,5,3
759,4,14134.89,12,0,0,0,0,1,0,1,0,3,4,14903.24,12,0,1,0,1,1,0,1,1,3,4,15050.66,12,0,2,0,0,1,0,1,2,3,2,,12,0,3,0,0,1,0,0,3,2,2,,12,0,3,0,0,1,0,0,3,2,2,,12,0,3,0,0,1,0,0,3,2,2,,12,0,3,0,0,1,0,0,3,2
768,1,,14,0,0,0,0,1,1,0,0,1,2,,15,0,0,0,0,1,0,0,0,2,2,,15,0,0,0,0,1,0,0,0,2,3,6650.7402,15,0,0,0,0,1,0,1,0,3,3,,15,1,0,0,0,1,0,1,1,3,3,,15,2,0,0,0,1,0,1,2,3,3,19619.76,15,3,0,0,0,1,0,1,3,3
769,1,,12,0,0,0,0,1,1,0,0,1,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,1,,15,0,0,0,0,1,1,0,0,1,1,,16,0,0,0,0,1,1,0,0,1,3,,17,0,0,0,0,1,0,1,0,3,3,26821.52,17,1,0,0,0,1,0,1,1,3
780,2,,11,0,0,0,0,1,0,0,0,2,3,9291.3896,11,0,0,0,1,1,0,1,0,3,3,9887.7305,11,1,0,0,0,1,0,1,1,3,3,,11,2,0,0,0,1,0,1,2,3,3,,11,3,0,0,0,1,0,1,3,3,3,15128.99,11,4,0,0,0,1,0,1,4,3,,,11,5,0,0,,1,0,0,5,
781,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,4,,12,0,0,0,0,1,0,1,0,3,4,16391.42,12,0,1,0,0,1,0,1,1,3,4,16655.131,12,0,2,0,0,1,0,1,2,3,4,19424.961,12,0,3,0,0,1,0,1,3,3,4,22220.41,12,0,4,0,0,1,0,1,4,3
783,2,,9,0,0,0,0,1,0,0,0,2,2,,9,0,0,0,0,1,0,0,0,2,2,,9,0,0,0,0,1,0,0,0,2,4,9375.2197,9,0,0,0,0,1,0,1,0,3,4,10975.24,9,0,1,0,0,1,0,1,1,3,4,16170.62,9,0,2,0,0,1,0,1,2,3,4,11699.71,9,0,3,0,0,1,0,1,3,3
785,2,,10,0,1,0,0,1,0,0,1,2,2,,10,0,1,0,0,1,0,0,1,2,,,10,0,1,0,,1,0,0,1,,,,10,0,1,0,,1,0,0,1,,4,,10,0,1,0,0,1,0,1,1,3,4,18454.721,10,0,2,0,0,1,0,1,2,3,4,17803.061,10,0,3,0,0,1,0,1,3,3
789,1,,9,0,0,0,0,1,1,0,0,1,2,,10,0,0,0,0,1,0,0,0,2,2,,10,0,0,0,0,1,0,0,0,2,2,,10,0,0,0,0,1,0,0,0,2,2,,10,0,0,0,0,1,0,0,0,2,2,,10,0,0,0,0,1,0,0,0,2,2,,10,0,0,0,0,1,0,0,0,2
790,1,,8,0,0,0,0,1,1,0,0,1,2,,9,0,0,0,0,1,0,0,0,2,2,,9,0,0,0,0,1,0,0,0,2,4,9171.2695,9,0,0,0,1,1,0,1,0,3,4,9410.9102,9,0,1,0,1,1,0,1,1,3,5,14186.88,9,0,2,0,1,1,0,1,2,3,4,7538.0298,9,0,2,1,1,1,0,1,3,3
792,4,10274.24,7,0,1,0,0,1,0,1,1,3,2,,7,0,2,0,0,1,0,0,2,2,4,7166.8398,7,0,2,0,0,1,0,1,2,3,2,,7,0,3,0,0,1,0,0,3,2,4,7651.2798,7,0,3,0,0,1,0,1,3,3,4,6771.4502,7,0,4,0,0,1,0,1,4,3,4,9262.2695,7,0,5,0,0,1,0,1,5,3
794,1,,10,0,0,0,0,1,1,0,0,1,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,4,10106.64,12,0,0,0,0,1,0,1,0,3,4,8226.5195,12,0,1,0,0,1,0,1,1,3
797,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,1,,15,0,0,0,0,1,1,0,0,1,2,,16,0,0,0,0,1,0,0,0,2,3,,16,0,0,0,1,1,0,1,0,3,3,,16,1,0,0,0,1,0,1,1,3,3,,16,2,0,0,0,1,0,1,2,3
798,1,,12,0,0,0,0,1,1,0,0,1,2,,13,0,0,0,0,1,0,0,0,2,2,,13,0,0,0,0,1,0,0,0,2,3,17636.33,13,0,0,0,1,1,0,1,0,3,4,27236.641,13,1,0,0,0,1,0,1,1,3,4,30403.211,13,1,1,0,0,1,0,1,2,3,3,19840.76,13,1,2,0,0,1,0,1,3,3
803,1,,10,0,0,0,0,1,1,0,0,1,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2
805,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,1,,12,0,0,0,0,1,1,0,0,1,2,,13,0,0,0,0,1,0,0,0,2,4,9855.1699,13,0,0,0,,1,0,1,0,3,4,11622.63,13,0,1,0,0,1,0,1,1,3,4,11699.71,13,0,2,0,0,1,0,1,2,3
808,1,,13,0,0,0,0,1,1,0,0,1,2,,14,0,0,0,0,1,0,0,0,2,2,,14,0,0,0,0,1,0,0,0,2,5,12230.3,14,0,0,0,0,1,0,1,0,3,5,12182.29,14,0,0,1,0,1,0,1,1,3,3,17181.289,14,0,0,2,0,1,0,1,2,3,1,,14,1,0,2,0,1,1,0,3,1
810,1,,12,0,0,0,0,1,1,0,0,1,2,,13,0,0,0,0,1,0,0,0,2,2,,13,0,0,0,0,1,0,0,0,2,1,,13,0,0,0,0,1,1,0,0,1,2,,14,0,0,0,0,1,0,0,0,2,2,,14,0,0,0,0,1,0,0,0,2,4,18659.48,14,0,0,0,0,1,0,1,0,3
815,1,,10,0,0,0,0,1,1,0,0,1,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,4,,12,0,0,0,0,1,0,1,0,3,4,4619.4102,12,0,1,0,0,1,0,1,1,3,4,7175.71,12,0,2,0,0,1,0,1,2,3,4,1696.46,12,0,3,0,0,1,0,1,3,3
821,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,4,8559.4004,11,0,0,0,1,1,0,1,0,3,4,,11,0,1,0,1,1,0,1,1,3,2,,11,0,2,0,0,1,0,0,2,2,3,5428.79,11,0,2,0,0,1,0,1,2,3,2,,11,1,2,0,0,1,0,0,3,2
825,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2
827,4,10977.26,12,0,0,0,0,1,0,1,0,3,4,11969.95,12,0,1,0,0,1,0,1,1,3,4,,12,0,2,0,0,1,0,1,2,3,4,11688.8,12,0,3,0,0,1,0,1,3,3,4,14047.9,12,0,4,0,1,1,0,1,4,3,4,11703.49,12,0,5,0,0,1,0,1,5,3,4,17062.08,12,0,6,0,0,1,0,1,6,3
830,2,,9,0,0,0,0,1,0,0,0,2,2,,9,0,0,0,0,1,0,0,0,2,2,,9,0,0,0,0,1,0,0,0,2,2,,9,0,0,0,0,1,0,0,0,2,4,,9,0,0,0,0,1,0,1,0,3,2,,9,0,1,0,0,1,0,0,1,2,2,,9,0,1,0,0,1,0,0,1,2
832,5,9636.2803,12,0,1,1,0,1,0,1,2,3,5,8982.0596,12,0,1,2,0,1,0,1,3,3,5,9929.5,12,0,1,3,0,1,0,1,4,3,5,10007.33,12,0,1,4,0,1,0,1,5,3,5,,12,0,1,5,0,1,0,1,6,3,,,12,0,1,6,,1,0,0,7,,,,12,0,1,6,,1,0,0,7,
833,1,,12,0,0,0,0,1,1,0,0,1,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,2,,15,0,0,0,0,1,0,0,0,2,3,,15,0,0,0,0,1,0,1,0,3,3,,15,1,0,0,0,1,0,1,1,3,3,,15,2,0,0,0,1,0,1,2,3
834,2,,10,0,0,0,0,1,0,0,0,2,2,,10,0,0,0,0,1,0,0,0,2,2,,10,0,0,0,0,1,0,0,0,2,5,,10,0,0,0,0,1,0,1,0,3,4,,10,0,0,1,0,1,0,1,1,3,4,12936.5,10,0,1,1,0,1,0,1,2,3,4,12479.69,10,0,2,1,0,1,0,1,3,3
836,4,8526.1396,12,0,1,0,0,1,0,1,1,3,2,,12,0,2,0,0,1,0,0,2,2,5,8118.96,12,0,2,0,0,1,0,1,2,3,4,9678.8096,12,0,2,1,1,1,0,1,3,3,4,11552.59,12,0,3,1,1,1,0,1,4,3,4,12633.3,12,0,4,1,1,1,0,1,5,3,,,12,0,5,1,,1,0,0,6,
844,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,2,,15,0,0,0,0,1,0,0,0,2,1,,15,0,0,0,0,1,1,0,0,1,3,25730.449,16,0,0,0,0,1,0,1,0,3,3,32543.381,16,1,0,0,0,1,0,1,1,3,3,33500.172,16,2,0,0,0,1,0,1,2,3
845,2,,13,0,0,0,0,1,0,0,0,2,1,,13,0,0,0,0,1,1,0,0,1,3,14307.85,14,0,0,0,0,1,0,1,0,3,3,16116.45,14,1,0,0,0,1,0,1,1,3,3,17775.65,14,2,0,0,0,1,0,1,2,3,3,17484.49,14,3,0,0,0,1,0,1,3,3,3,18734.16,14,4,0,0,0,1,0,1,4,3
851,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,4,25019.25,12,0,0,0,1,1,0,1,0,3,4,24227.279,12,0,1,0,1,1,0,1,1,3,4,25312.33,12,0,2,0,1,1,0,1,2,3,3,24255.939,12,0,3,0,1,1,0,1,3,3,,,,,,,,,,,,
853,1,,10,0,0,0,0,1,1,0,0,1,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2
854,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2
857,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,1,,15,0,0,0,0,1,1,0,0,1,3,28198.16,16,0,0,0,0,1,0,1,0,3,3,,16,1,0,0,0,1,0,1,1,3,3,33996.211,16,2,0,0,1,1,0,1,2,3,3,37977.262,16,3,0,0,0,1,0,1,3,3
864,4,14947.72,11,0,0,0,0,0,0,1,0,3,2,,11,0,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,4,11313.76,10,0,0,0,1,0,0,1,0,3,4,16451.91,10,0,1,0,1,0,0,1,1,3,4,,10,0,2,0,1,0,0,1,2,3,4,,10,0,3,0,0,0,0,1,3,3,4,,10,0,4,0,0,0,0,1,4,3,4,32846.578,10,0,5,0,0,0,0,1,5,3,4,35591.5,10,0,6,0,0,0,0,1,6,3
868,1,,11,0,0,0,0,0,1,0,0,1,2,,12,0,0,0,0,0,0,0,0,2,5,17887.221,12,0,0,0,0,0,0,1,0,3,5,20578.32,12,0,0,1,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,1,,16,0,0,0,0,0,1,0,0,1,1,,17,0,0,0,0,0,1,0,0,1,3,14609.13,18,0,0,0,0,0,0,1,0,3,3,19786.74,18,1,0,0,0,0,0,1,1,3,3,35318.5,18,2,0,0,0,0,0,1,2,3
875,1,,11,0,0,0,0,0,1,0,0,1,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,2,,16,0,0,0,0,0,0,0,0,2,3,26246.35,16,0,0,0,0,0,0,1,0,3
877,1,,11,0,0,0,0,0,1,0,0,1,4,,12,0,0,0,0,0,0,1,0,3,1,,12,0,1,0,0,0,1,0,1,1,1,,13,0,1,0,0,0,1,0,1,1,1,,14,0,1,0,0,0,1,0,1,1,1,,15,0,1,0,0,0,1,0,1,1,1,,16,0,1,0,0,0,1,0,1,1
881,1,,12,1,0,0,0,0,1,0,1,1,1,,13,1,0,0,0,0,1,0,1,1,3,6224.4199,14,1,0,0,0,0,0,1,1,3,1,,14,2,0,0,0,0,1,0,2,1,1,,15,2,0,0,0,0,1,0,2,1,3,16354.61,16,2,0,0,0,0,0,1,2,3,3,17998.061,16,3,0,0,0,0,0,1,3,3
886,4,18514,11,0,3,0,0,0,0,1,3,3,4,17654.801,11,0,4,0,0,0,0,1,4,3,4,19876.891,11,0,5,0,0,0,0,1,5,3,4,23448.26,11,0,6,0,0,0,0,1,6,3,4,25069.789,11,0,7,0,0,0,0,1,7,3,3,25266.6,11,0,8,0,0,0,0,1,8,3,3,24374.4,11,1,8,0,0,0,0,1,9,3
887,1,,11,0,0,0,0,0,1,0,0,1,2,,12,0,0,0,0,0,0,0,0,2,1,,12,0,0,0,0,0,1,0,0,1,3,11823.02,13,0,0,0,0,0,0,1,0,3,3,20534.23,13,1,0,0,0,0,0,1,1,3,4,20771.949,13,2,0,0,0,0,0,1,2,3,4,23399.42,13,2,1,0,0,0,0,1,3,3
889,2,,11,0,0,0,0,0,0,0,0,2,2,,11,0,0,0,0,0,0,0,0,2,5,7902.6201,11,0,0,0,0,0,0,1,0,3,5,8285.8604,11,0,0,1,0,0,0,1,1,3,2,,11,0,0,2,0,0,0,0,2,2,4,15144.8,11,0,0,2,0,0,0,1,2,3,4,11692.4,11,0,1,2,0,0,0,1,3,3
898,1,,11,0,0,0,0,0,1,0,0,1,4,,12,0,0,0,0,0,0,1,0,3,2,,12,0,1,0,0,0,0,0,1,2,4,10890.23,12,0,1,0,1,0,0,1,1,3,4,,12,0,2,0,0,0,0,1,2,3,5,17835.91,12,0,3,0,0,0,0,1,3,3,4,19265.52,12,0,3,1,0,0,0,1,4,3
899,1,,10,0,0,0,0,0,1,0,0,1,1,,11,0,0,0,0,0,1,0,0,1,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,4,6642.23,15,0,0,0,1,0,0,1,0,3,3,46652.602,15,0,1,0,0,0,0,1,1,3
900,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,2,,15,0,0,0,0,0,0,0,0,2,1,,15,0,0,0,0,0,1,0,0,1,3,30633.15,16,0,0,0,0,0,0,1,0,3,1,,16,1,0,0,0,0,1,0,1,1
901,1,,11,0,0,0,0,0,1,0,0,1,1,,12,0,0,0,0,0,1,0,0,1,2,,13,0,0,0,0,0,0,0,0,2,2,,13,0,0,0,0,0,0,0,0,2,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1
903,1,,12,0,0,0,0,0,1,0,0,1,5,12759.5,13,0,0,0,0,0,0,1,0,3,1,,13,0,0,1,0,0,1,0,1,1,1,,14,0,0,1,0,0,1,0,1,1,1,,15,0,0,1,0,0,1,0,1,1,1,,16,0,0,1,0,0,1,0,1,1,1,,17,0,0,1,0,0,1,0,1,1
904,3,,12,0,3,0,0,0,0,1,3,3,3,16253.45,12,1,3,0,0,0,0,1,4,3,3,,12,2,3,0,0,0,0,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,5,7644.4902,9,0,1,1,0,0,0,1,2,3,3,7583.7402,9,0,1,2,0,0,0,1,3,3,5,7556.1099,9,1,1,2,0,0,0,1,4,3,4,14994.64,9,1,1,3,0,0,0,1,5,3,4,13763.65,9,1,2,3,0,0,0,1,6,3,4,15159.96,9,1,3,3,0,0,0,1,7,3,4,17549.57,9,1,4,3,0,0,0,1,8,3
908,4,31506.699,12,0,2,0,1,0,0,1,2,3,4,23494.119,12,0,3,0,1,0,0,1,3,3,4,41200,12,0,4,0,1,0,0,1,4,3,4,39531.359,12,0,5,0,1,0,0,1,5,3,4,36465.48,12,0,6,0,1,0,0,1,6,3,4,37012.609,12,0,7,0,1,0,0,1,7,3,3,41413.078,12,0,8,0,1,0,0,1,8,3
909,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,3,31641,16,0,0,0,0,0,0,1,0,3,3,24995.641,16,1,0,0,0,0,0,1,1,3,3,29637.65,16,2,0,0,0,0,0,1,2,3
913,1,,13,0,1,0,0,0,1,0,1,1,2,,14,0,1,0,0,0,0,0,1,2,4,11770.08,14,0,1,0,0,0,0,1,1,3,4,8159.73,14,0,2,0,0,0,0,1,2,3,4,8682.3896,14,0,3,0,0,0,0,1,3,3,4,18140.109,14,0,4,0,0,0,0,1,4,3,4,60480.039,14,0,5,0,0,0,0,1,5,3
914,1,,11,0,0,0,0,0,1,0,0,1,2,,12,0,0,0,0,0,0,0,0,2,2,,12,0,0,0,0,0,0,0,0,2,2,,12,0,0,0,0,0,0,0,0,2,4,12951.88,12,0,0,0,0,0,0,1,0,3,4,13360.85,12,0,1,0,0,0,0,1,1,3,4,16228.75,12,0,2,0,0,0,0,1,2,3
916,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,4,9116.3799,15,0,0,0,0,0,0,1,0,3,4,8849.3701,15,0,1,0,0,0,0,1,1,3,4,10399.47,15,0,2,0,0,0,0,1,2,3,4,22389.24,15,0,3,0,0,0,0,1,3,3
917,2,,9,0,0,0,0,0,0,0,0,2,4,,9,0,0,0,0,0,0,1,0,3,4,14004.83,9,0,1,0,0,0,0,1,1,3,4,,9,0,2,0,0,0,0,1,2,3,4,21174.961,9,0,3,0,0,0,0,1,3,3,4,17037.32,9,0,4,0,0,0,0,1,4,3,4,17638.27,9,0,5,0,0,0,0,1,5,3
918,1,,11,0,0,0,0,0,1,0,0,1,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,1,,16,0,0,0,0,0,1,0,0,1,3,14610.01,17,0,0,0,0,0,0,1,0,3
921,2,,11,0,0,0,0,0,0,0,0,2,2,,11,0,0,0,0,0,0,0,0,2,2,,11,0,0,0,0,0,0,0,0,2,2,,11,0,0,0,0,0,0,0,0,2,2,,11,0,0,0,0,0,0,0,0,2,2,,11,0,0,0,0,0,0,0,0,2,2,,11,0,0,0,0,0,0,0,0,2
929,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,3,14953.61,16,0,0,0,0,0,0,1,0,3,3,16682.73,16,1,0,0,0,0,0,1,1,3,1,,16,2,0,0,0,0,1,0,2,1,1,,17,2,0,0,0,0,1,0,2,1,3,26084.51,18,2,0,0,0,0,0,1,2,3
931,1,,11,0,0,0,0,0,1,0,0,1,4,12101.65,12,0,0,0,1,0,0,1,0,3,4,,12,0,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,1,,11,1,0,0,0,0,1,0,1,1,4,13458.12,12,1,0,0,1,0,0,1,1,3,4,13616.46,12,1,1,0,1,0,0,1,2,3,4,13393.03,12,1,2,0,1,0,0,1,3,3,4,19255.779,12,1,3,0,1,0,0,1,4,3,4,14085.72,12,1,4,0,0,0,0,1,5,3,4,30974.5,12,1,5,0,0,0,0,1,6,3
938,2,,9,0,1,0,0,0,0,0,1,2,2,,9,0,1,0,0,0,0,0,1,2,2,,9,0,1,0,0,0,0,0,1,2,2,,9,0,1,0,0,0,0,0,1,2,2,,9,0,1,0,0,0,0,0,1,2,2,,9,0,1,0,0,0,0,0,1,2,2,,9,0,1,0,0,0,0,0,1,2
940,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,3,25151.74,16,0,0,0,1,0,0,1,0,3,3,25549.58,16,1,0,0,1,0,0,1,1,3,3,31453.32,16,2,0,0,1,0,0,1,2,3
941,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,4,,16,0,0,0,0,0,0,1,0,3,5,26092.619,16,0,1,0,0,0,0,1,1,3,3,,16,0,1,1,0,0,0,1,2,3,3,23411.119,16,1,1,1,0,0,0,1,3,3
942,1,,13,0,0,0,0,0,1,0,0,1,2,,14,0,0,0,0,0,0,0,0,2,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,1,,16,0,0,0,0,0,1,0,0,1,4,23077.109,17,0,0,0,0,0,0,1,0,3,4,19675.01,17,0,1,0,0,0,0,1,1,3
944,4,11017.39,11,0,1,0,0,0,0,1,1,3,2,,11,0,2,0,0,0,0,0,2,2,4,21277.82,11,0,2,0,0,0,0,1,2,3,4,9959.2002,11,0,3,0,0,0,0,1,3,3,4,11430.29,11,0,4,0,0,0,0,1,4,3,4,18787.93,11,0,5,0,0,0,0,1,5,3,3,20208.211,11,0,6,0,0,0,0,1,6,3
946,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,2,,14,0,0,0,0,0,0,0,0,2,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,3,21504.561,16,0,0,0,0,0,0,1,0,3,2,,16,1,0,0,0,0,0,0,1,2
947,1,,14,0,0,0,0,0,1,0,0,1,3,16539.561,15,0,0,0,0,0,0,1,0,3,3,,15,1,0,0,1,0,0,1,1,3,3,,15,2,0,0,1,0,0,1,2,3,3,,15,3,0,0,1,0,0,1,3,3,3,,15,4,0,0,1,0,0,1,4,3,3,,15,5,0,0,1,0,0,1,5,3
948,4,20132.711,10,0,1,0,1,0,0,1,1,3,3,19311.92,10,0,2,0,1,0,0,1,2,3,4,21978.02,10,1,2,0,1,0,0,1,3,3,2,,10,1,3,0,0,0,0,0,4,2,2,,10,1,3,0,0,0,0,0,4,2,1,,10,1,3,0,0,0,1,0,4,1,2,,11,1,3,0,0,0,0,0,4,2
949,4,15437.4,12,0,1,0,1,0,0,1,1,3,4,16446.25,12,0,2,0,1,0,0,1,2,3,4,17925.4,12,0,3,0,1,0,0,1,3,3,4,19108.93,12,0,4,0,1,0,0,1,4,3,4,,12,0,5,0,0,0,0,1,5,3,4,28934.189,12,0,6,0,1,0,0,1,6,3,4,30419.25,12,0,7,0,1,0,0,1,7,3
951,4,16038.69,12,0,2,0,1,0,0,1,2,3,4,17552.59,12,0,3,0,1,0,0,1,3,3,4,41703.762,12,0,4,0,1,0,0,1,4,3,4,41939.809,12,0,5,0,1,0,0,1,5,3,4,39496.852,12,0,6,0,1,0,0,1,6,3,4,43892.941,12,0,7,0,1,0,0,1,7,3,4,55927.059,12,0,8,0,1,0,0,1,8,3
959,4,9877.6602,12,0,2,0,1,0,0,1,2,3,4,10454.88,12,0,3,0,1,0,0,1,3,3,3,10148.7,12,0,4,0,1,0,0,1,4,3,4,11099.53,12,1,4,0,1,0,0,1,5,3,4,10588.74,12,1,5,0,1,0,0,1,6,3,3,10745.33,12,1,6,0,0,0,0,1,7,3,5,21936.961,12,2,6,0,1,0,0,1,8,3
960,4,10429.59,12,0,0,0,1,0,0,1,0,3,3,10665.14,12,0,1,0,1,0,0,1,1,3,4,19622.381,12,1,1,0,1,0,0,1,2,3,4,20225.439,12,1,2,0,1,0,0,1,3,3,4,21487.119,12,1,3,0,1,0,0,1,4,3,4,22584.381,12,1,4,0,1,0,0,1,5,3,4,23585.779,12,1,5,0,1,0,0,1,6,3
961,4,15072.36,12,0,2,0,1,0,0,1,2,3,4,14252.71,12,0,3,0,1,0,0,1,3,3,4,12818.15,12,0,4,0,1,0,0,1,4,3,4,14451.36,12,0,5,0,0,0,0,1,5,3,2,,12,0,6,0,0,0,0,0,6,2,4,24764.359,12,0,6,0,0,0,0,1,6,3,4,18524.539,12,0,7,0,1,0,0,1,7,3
962,4,17878.93,12,0,2,0,1,0,0,1,2,3,2,,12,0,3,0,0,0,0,0,3,2,4,19921.65,12,0,3,0,1,0,0,1,3,3,4,19920.49,12,0,4,0,1,0,0,1,4,3,4,20120.34,12,0,5,0,1,0,0,1,5,3,4,21227.17,12,0,6,0,1,0,0,1,6,3,4,23626.1,12,0,7,0,1,0,0,1,7,3
965,1,,11,0,0,0,0,0,1,0,0,1,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,2,,16,0,0,0,0,0,0,0,0,2,2,,16,0,0,0,0,0,0,0,0,2
978,3,18114.641,14,0,0,0,1,0,0,1,0,3,2,,14,1,0,0,0,0,0,0,1,2,3,23872.689,14,1,0,0,0,0,0,1,1,3,3,30507.609,14,2,0,0,0,0,0,1,2,3,3,30462.109,14,3,0,0,0,0,0,1,3,3,3,30505.42,14,4,0,0,0,0,0,1,4,3,3,30711.74,14,5,0,0,0,0,0,1,5,3
979,1,,11,0,0,0,0,0,1,0,0,1,2,,12,0,0,0,0,0,0,0,0,2,1,,12,0,0,0,0,0,1,0,0,1,4,13477.38,13,0,0,0,0,0,0,1,0,3,4,17350.711,13,0,1,0,0,0,0,1,1,3,4,22274.779,13,0,2,0,0,0,0,1,2,3,4,19499.52,13,0,3,0,1,0,0,1,3,3
