client,mode,price,crate,dbeach,dpier,dprivate,dcharter,pbeach,ppier,pprivate,pcharter,qbeach,qpier,qprivate,qcharter,income
658,2,78.732002,.050299998,0,1,0,0,78.732002,78.732002,78.732002,103.732,.0678,.050299998,.26010001,.53909999,5416.6665
659,3,17.496,.2413,0,0,1,0,268.272,268.272,17.496,52.495998,.53329998,.4522,.2413,1.0266,5416.6665
660,1,9.8699999,.25369999,1,0,0,0,9.8699999,9.8699999,32.900002,51.400002,.25369999,.1498,.2339,.62879997,2083.3333
661,2,36.869999,.1498,0,1,0,0,36.869999,36.869999,122.9,141.39999,.25369999,.1498,.2339,.62879997,9583.3359
662,4,247.64,.42160001,0,0,0,1,276.43201,276.43201,212.64,247.64,.53329998,.0068999999,.0361,.42160001,10416.666
663,4,39.369999,.1726,0,0,0,1,100.016,100.016,9.8699999,39.369999,.0678,.0052,.073200002,.1726,2083.3333
664,4,183.64,1.0266,0,0,0,1,193.23199,193.23199,148.64,183.64,.53329998,.4522,.2413,1.0266,7083.3315
665,3,9.8699999,.0102,0,0,1,0,52.639999,52.639999,9.8699999,44.869999,.0678,.078900002,.0102,.0209,2083.3333
666,3,18.870001,.0143,0,0,1,0,191.216,191.216,18.870001,48.369999,.0678,.050299998,.0143,.028899999,4583.332
667,1,47.369999,.25369999,1,0,0,0,47.369999,47.369999,157.89999,176.39999,.25369999,.1498,.0233,.0219,12499.998
668,4,47.869999,1.0905,0,0,0,1,68.639999,68.639999,12.87,47.869999,.0678,.078900002,.089699998,1.0905,2916.6665
669,3,47.369999,.0102,0,0,1,0,252.64,252.64,47.369999,82.370003,.0678,.078900002,.0102,.0209,12499.998
670,3,18.870001,.0143,0,0,1,0,191.216,191.216,18.870001,48.369999,.0678,.050299998,.0143,.028899999,4583.332
671,3,12.87,.0108,0,0,1,0,68.639999,68.639999,12.87,47.869999,.0678,.0024999999,.0108,.2377,2916.6665
672,3,15.87,.0143,0,0,1,0,160.81599,160.81599,15.87,45.369999,.0678,.050299998,.0143,.028899999,3750
673,3,27.870001,.0559,0,0,1,0,148.64,148.64,27.870001,62.869999,.0678,.078900002,.0559,.64560002,7083.3315
674,3,15.87,.0102,0,0,1,0,84.639999,84.639999,15.87,50.869999,.0678,.078900002,.0102,.0209,3750
675,4,68.870003,.0209,0,0,0,1,180.64,180.64,33.869999,68.870003,.0678,.078900002,.0102,.0209,8750.001
676,1,9.8699999,.25369999,1,0,0,0,9.8699999,9.8699999,32.900002,51.400002,.25369999,.1498,.2339,.62879997,2083.3333
677,4,53.869999,1.0905,0,0,0,1,100.64,100.64,18.870001,53.869999,.0678,.078900002,.089699998,1.0905,4583.332
678,3,27.870001,.0102,0,0,1,0,148.64,148.64,27.870001,62.869999,.0678,.078900002,.0102,.0209,7083.3315
679,3,27.870001,.0102,0,0,1,0,148.64,148.64,27.870001,62.869999,.0678,.078900002,.0102,.0209,7083.3315
680,3,18.870001,.0143,0,0,1,0,191.216,191.216,18.870001,48.369999,.0678,.050299998,.0143,.028899999,4583.332
681,4,47.869999,.2377,0,0,0,1,68.639999,68.639999,12.87,47.869999,.0678,.0024999999,.0108,.2377,2916.6665
682,3,18.870001,.0102,0,0,1,0,100.64,100.64,18.870001,53.869999,.0678,.078900002,.0102,.0209,4583.332
683,3,18.870001,.0143,0,0,1,0,191.216,191.216,18.870001,48.369999,.0678,.050299998,.0143,.028899999,4583.332
684,4,59.869999,1.0905,0,0,0,1,132.64,132.64,24.870001,59.869999,.0678,.078900002,.089699998,1.0905,6250.0015
685,4,41.869999,.64560002,0,0,0,1,36.639999,36.639999,6.8699999,41.869999,.0678,.078900002,.0559,.64560002,1249.9998
686,4,44.869999,.0209,0,0,0,1,52.639999,52.639999,9.8699999,44.869999,.0678,.078900002,.0102,.0209,2083.3333
687,1,12.87,.25369999,1,0,0,0,12.87,12.87,42.900002,61.400002,.25369999,.1498,.2339,.62879997,2916.6665
688,2,47.369999,.1498,0,1,0,0,47.369999,47.369999,157.89999,176.39999,.25369999,.1498,.2339,.62879997,12499.998
689,1,27.870001,.25369999,1,0,0,0,27.870001,27.870001,92.900002,111.4,.25369999,.1498,.2339,.62879997,7083.3315
690,2,18.870001,.1498,0,1,0,0,18.870001,18.870001,62.900002,81.400002,.25369999,.1498,.2339,.62879997,4583.332
691,4,45.369999,.1176,0,0,0,1,160.81599,160.81599,15.87,45.369999,.0678,.050299998,.0016,.1176,3750
692,4,65.870003,1.0905,0,0,0,1,164.64,164.64,30.870001,65.870003,.0678,.078900002,.089699998,1.0905,7916.6665
693,3,18.870001,.0143,0,0,1,0,191.216,191.216,18.870001,48.369999,.0678,.050299998,.0143,.028899999,4583.332
694,3,15.87,.0102,0,0,1,0,84.639999,84.639999,15.87,50.869999,.0678,.078900002,.0102,.0209,3750
695,4,197.43201,2.3013999,0,0,0,1,24.870001,24.870001,172.43201,197.43201,.25369999,.1498,.68169999,2.3013999,6250.0015
696,1,12.87,.25369999,1,0,0,0,12.87,12.87,42.900002,61.400002,.25369999,.1498,.0082,.0044,2916.6665
697,3,21.870001,.089699998,0,0,1,0,116.64,116.64,21.870001,56.869999,.0678,.078900002,.089699998,1.0905,5416.6665
698,2,33.869999,.1498,0,1,0,0,33.869999,33.869999,112.9,131.39999,.25369999,.1498,.2339,.62879997,8750.001
699,3,24.870001,.0016,0,0,1,0,252.01601,252.01601,24.870001,54.369999,.0678,.050299998,.0016,.1176,6250.0015
700,3,24.870001,.0143,0,0,1,0,252.01601,252.01601,24.870001,54.369999,.0678,.050299998,.0143,.028899999,6250.0015
701,2,24.870001,.1498,0,1,0,0,24.870001,24.870001,82.900002,101.4,.25369999,.1498,.2339,.62879997,6250.0015
702,3,18.870001,.0559,0,0,1,0,100.64,100.64,18.870001,53.869999,.0678,.078900002,.0559,.64560002,4583.332
703,4,53.869999,.64560002,0,0,0,1,100.64,100.64,18.870001,53.869999,.0678,.078900002,.0559,.64560002,4583.332
704,3,18.870001,.0559,0,0,1,0,100.64,100.64,18.870001,53.869999,.0678,.078900002,.0559,.64560002,4583.332
705,2,6.8699999,.1498,0,1,0,0,6.8699999,6.8699999,22.9,41.400002,.25369999,.1498,.0233,.0219,1249.9998
706,2,15.87,.1498,0,1,0,0,15.87,15.87,68.769997,87.269997,.25369999,.1498,.0233,.0219,3750
707,3,18.870001,.0143,0,0,1,0,221.408,221.408,18.870001,48.369999,.0678,.050299998,.0143,.028899999,4583.332
708,1,27.870001,.25369999,1,0,0,0,27.870001,27.870001,120.77,139.27,.25369999,.1498,.0233,.0219,7083.3315
709,1,9.8699999,.25369999,1,0,0,0,9.8699999,9.8699999,42.77,61.27,.25369999,.1498,.0233,.0219,2083.3333
710,2,9.8699999,.1498,0,1,0,0,9.8699999,9.8699999,42.77,61.27,.25369999,.1498,.2339,.62879997,2083.3333
711,2,15.87,.1498,0,1,0,0,15.87,15.87,68.769997,87.269997,.25369999,.1498,.0233,.0219,3750
712,1,18.870001,.25369999,1,0,0,0,18.870001,18.870001,81.769997,100.27,.25369999,.1498,.2339,.62879997,4583.332
713,4,56.869999,.0209,0,0,0,1,116.64,116.64,21.870001,56.869999,.0678,.078900002,.0102,.0209,5416.6665
714,1,21.870001,.25369999,1,0,0,0,21.870001,21.870001,72.900002,91.400002,.25369999,.1498,.2339,.62879997,5416.6665
715,2,12.87,.1498,0,1,0,0,12.87,12.87,42.900002,61.400002,.25369999,.1498,.2339,.62879997,2916.6665
716,2,12.87,.1498,0,1,0,0,12.87,12.87,42.900002,61.400002,.25369999,.1498,.0233,.0219,2916.6665
717,4,56.869999,1.0905,0,0,0,1,116.64,116.64,21.870001,56.869999,.0678,.078900002,.089699998,1.0905,5416.6665
718,4,50.869999,.2377,0,0,0,1,84.639999,84.639999,15.87,50.869999,.0678,.0024999999,.0108,.2377,3750
719,4,59.869999,1.0905,0,0,0,1,132.64,132.64,24.870001,59.869999,.0678,.078900002,.089699998,1.0905,6250.0015
720,4,44.869999,.64560002,0,0,0,1,52.639999,52.639999,9.8699999,44.869999,.0678,.078900002,.0559,.64560002,2083.3333
721,3,32.900002,.2339,0,0,1,0,9.8699999,9.8699999,32.900002,51.400002,.25369999,.1498,.2339,.62879997,2083.3333
722,4,62.869999,.0209,0,0,0,1,148.64,148.64,27.870001,62.869999,.0678,.078900002,.0102,.0209,7083.3315
723,3,33.869999,.0559,0,0,1,0,180.64,180.64,33.869999,68.870003,.0678,.078900002,.0559,.64560002,8750.001
724,4,42.369999,.1176,0,0,0,1,130.416,130.416,12.87,42.369999,.0678,.050299998,.0016,.1176,2916.6665
725,3,21.870001,.0143,0,0,1,0,221.616,221.616,21.870001,51.369999,.0678,.050299998,.0143,.028899999,5416.6665
726,2,36.869999,.1498,0,1,0,0,36.869999,36.869999,122.9,141.39999,.25369999,.1498,.2339,.62879997,9583.3359
727,3,18.870001,.073200002,0,0,1,0,191.216,191.216,18.870001,48.369999,.0678,.0052,.073200002,.1726,4583.332
728,4,47.869999,.0209,0,0,0,1,68.639999,68.639999,12.87,47.869999,.0678,.078900002,.0102,.0209,2916.6665
729,2,30.870001,.1498,0,1,0,0,30.870001,30.870001,102.9,121.4,.25369999,.1498,.2339,.62879997,7916.6665
730,3,27.870001,.0143,0,0,1,0,282.41599,282.41599,27.870001,57.369999,.0678,.050299998,.0143,.028899999,7083.3315
731,3,21.870001,.0559,0,0,1,0,116.64,116.64,21.870001,56.869999,.0678,.078900002,.0559,.64560002,5416.6665
732,3,15.87,.089699998,0,0,1,0,84.639999,84.639999,15.87,50.869999,.0678,.078900002,.089699998,1.0905,3750
733,4,56.869999,1.0905,0,0,0,1,116.64,116.64,21.870001,56.869999,.0678,.078900002,.089699998,1.0905,5416.6665
734,3,27.870001,.0559,0,0,1,0,148.64,148.64,27.870001,62.869999,.0678,.078900002,.0559,.64560002,7083.3315
735,2,18.870001,.1498,0,1,0,0,18.870001,18.870001,62.900002,81.400002,.25369999,.1498,.0233,.0219,4583.332
736,4,50.869999,1.0905,0,0,0,1,84.639999,84.639999,15.87,50.869999,.0678,.078900002,.089699998,1.0905,3750
737,3,18.870001,.0108,0,0,1,0,100.64,100.64,18.870001,53.869999,.0678,.0024999999,.0108,.2377,4583.332
738,3,15.87,.089699998,0,0,1,0,84.639999,84.639999,15.87,50.869999,.0678,.078900002,.089699998,1.0905,3750
739,4,72.632004,2.3013999,0,0,0,1,6.8699999,6.8699999,47.632,72.632004,.25369999,.1498,.68169999,2.3013999,1249.9998
740,4,50.869999,1.0905,0,0,0,1,84.639999,84.639999,15.87,50.869999,.0678,.078900002,.089699998,1.0905,3750
741,4,47.869999,.0209,0,0,0,1,68.639999,68.639999,12.87,47.869999,.0678,.078900002,.0102,.0209,2916.6665
742,4,50.869999,.0209,0,0,0,1,84.639999,84.639999,15.87,50.869999,.0678,.078900002,.0102,.0209,3750
743,1,18.870001,.25369999,1,0,0,0,18.870001,18.870001,62.900002,81.400002,.25369999,.1498,.2339,.62879997,4583.332
744,4,45.369999,.1726,0,0,0,1,160.81599,160.81599,15.87,45.369999,.0678,.0052,.073200002,.1726,3750
745,2,15.87,.1498,0,1,0,0,15.87,15.87,52.900002,71.400002,.25369999,.1498,.0233,.0219,3750
746,3,9.8699999,.0143,0,0,1,0,100.016,100.016,9.8699999,39.369999,.0678,.050299998,.0143,.028899999,2083.3333
747,2,9.8699999,.1498,0,1,0,0,9.8699999,9.8699999,32.900002,51.400002,.25369999,.1498,.0233,.0219,2083.3333
748,2,9.8699999,.1498,0,1,0,0,9.8699999,9.8699999,32.900002,51.400002,.25369999,.1498,.2339,.62879997,2083.3333
749,3,15.87,.089699998,0,0,1,0,84.639999,84.639999,15.87,50.869999,.0678,.078900002,.089699998,1.0905,3750
750,2,12.87,.1498,0,1,0,0,12.87,12.87,42.900002,61.400002,.25369999,.1498,.2339,.62879997,2916.6665
751,4,44.869999,.64560002,0,0,0,1,52.639999,52.639999,9.8699999,44.869999,.0678,.078900002,.0559,.64560002,2083.3333
752,2,12.87,.1498,0,1,0,0,12.87,12.87,42.900002,61.400002,.25369999,.1498,.0233,.0219,2916.6665
753,3,33.869999,.0102,0,0,1,0,180.64,180.64,33.869999,68.870003,.0678,.078900002,.0102,.0209,8750.001
754,4,41.869999,.64560002,0,0,0,1,36.639999,36.639999,6.8699999,41.869999,.0678,.078900002,.0559,.64560002,1249.9998
755,3,9.8699999,.089699998,0,0,1,0,52.639999,52.639999,9.8699999,44.869999,.0678,.078900002,.089699998,1.0905,2083.3333
756,3,15.87,.0102,0,0,1,0,84.639999,84.639999,15.87,50.869999,.0678,.078900002,.0102,.0209,3750
757,1,9.8699999,.25369999,1,0,0,0,9.8699999,9.8699999,32.900002,51.400002,.25369999,.1498,.2339,.62879997,2083.3333
758,3,27.870001,.0102,0,0,1,0,148.64,148.64,27.870001,62.869999,.0678,.078900002,.0102,.0209,7083.3315
759,4,44.869999,.0209,0,0,0,1,52.639999,52.639999,9.8699999,44.869999,.0678,.078900002,.0102,.0209,2083.3333
760,1,15.87,.25369999,1,0,0,0,15.87,15.87,52.900002,71.400002,.25369999,.1498,.2339,.62879997,3750
761,3,42.869999,.0102,0,0,1,0,228.64,228.64,42.869999,77.870003,.0678,.078900002,.0102,.0209,11250.001
762,4,47.869999,.64560002,0,0,0,1,68.639999,68.639999,12.87,47.869999,.0678,.078900002,.0559,.64560002,2916.6665
763,4,44.869999,.64560002,0,0,0,1,52.639999,52.639999,9.8699999,44.869999,.0678,.078900002,.0559,.64560002,2083.3333
764,3,15.87,.0143,0,0,1,0,160.81599,160.81599,15.87,45.369999,.0678,.050299998,.0143,.028899999,3750
765,3,21.870001,.0102,0,0,1,0,116.64,116.64,21.870001,56.869999,.0678,.078900002,.0102,.0209,5416.6665
766,4,50.869999,1.0905,0,0,0,1,84.639999,84.639999,15.87,50.869999,.0678,.078900002,.089699998,1.0905,3750
767,2,12.87,.1498,0,1,0,0,12.87,12.87,42.900002,61.400002,.25369999,.1498,.0233,.0219,2916.6665
768,3,21.870001,.1082,0,0,1,0,221.616,221.616,21.870001,51.369999,.0678,.050299998,.1082,.324,5416.6665
769,4,47.869999,.2377,0,0,0,1,68.639999,68.639999,12.87,47.869999,.0678,.0024999999,.0108,.2377,2916.6665
770,1,9.8699999,.25369999,1,0,0,0,9.8699999,9.8699999,32.900002,51.400002,.25369999,.1498,.2339,.62879997,2083.3333
771,2,12.87,.1498,0,1,0,0,12.87,12.87,42.900002,61.400002,.25369999,.1498,.0233,.0219,2916.6665
772,2,3.8699999,.1498,0,1,0,0,3.8699999,3.8699999,12.9,31.4,.25369999,.1498,.2339,.62879997,416.66669
773,4,56.869999,.0209,0,0,0,1,116.64,116.64,21.870001,56.869999,.0678,.078900002,.0102,.0209,5416.6665
774,4,50.869999,.64560002,0,0,0,1,84.639999,84.639999,15.87,50.869999,.0678,.078900002,.0559,.64560002,3750
775,1,9.8699999,.25369999,1,0,0,0,9.8699999,9.8699999,32.900002,51.400002,.25369999,.1498,.0233,.0219,2083.3333
776,2,9.8699999,.1498,0,1,0,0,9.8699999,9.8699999,32.900002,51.400002,.25369999,.1498,.0233,.0219,2083.3333
777,4,70.987999,.62879997,0,0,0,1,43.740002,43.740002,52.487999,70.987999,.25369999,.1498,.2339,.62879997,5416.6665
778,4,84.739998,.64560002,0,0,0,1,107.77,107.77,49.740002,84.739998,.0678,.078900002,.0559,.64560002,6250.0015
779,3,42.77,.0361,0,0,1,0,78.302002,78.302002,42.77,77.769997,.53329998,.0068999999,.0361,.42160001,2083.3333
780,4,90.739998,1.0905,0,0,0,1,120.77,120.77,55.740002,90.739998,.0678,.078900002,.089699998,1.0905,7083.3315
781,4,78.739998,.2377,0,0,0,1,94.769997,94.769997,43.740002,78.739998,.0678,.0024999999,.0108,.2377,5416.6665
782,4,72.739998,.64560002,0,0,0,1,81.769997,81.769997,37.740002,72.739998,.0678,.078900002,.0559,.64560002,4583.332
783,4,61.240002,.324,0,0,0,1,134.366,134.366,31.74,61.240002,.0678,.050299998,.1082,.324,3750
784,4,60.740002,.0209,0,0,0,1,55.77,55.77,25.74,60.740002,.0678,.078900002,.0102,.0209,2916.6665
785,3,43.740002,.089699998,0,0,1,0,94.769997,94.769997,43.740002,78.739998,.0678,.078900002,.089699998,1.0905,5416.6665
786,2,43.740002,.1498,0,1,0,0,43.740002,43.740002,52.487999,70.987999,.25369999,.1498,.2339,.62879997,5416.6665
787,3,43.740002,.0559,0,0,1,0,94.769997,94.769997,43.740002,78.739998,.0678,.078900002,.0559,.64560002,5416.6665
788,4,72.739998,.0209,0,0,0,1,81.769997,81.769997,37.740002,72.739998,.0678,.078900002,.0102,.0209,4583.332
789,4,84.739998,.64560002,0,0,0,1,107.77,107.77,49.740002,84.739998,.0678,.078900002,.0559,.64560002,6250.0015
790,4,55.240002,.028899999,0,0,0,1,108.966,108.966,25.74,55.240002,.0678,.050299998,.0143,.028899999,2916.6665
791,2,25.74,.1498,0,1,0,0,25.74,25.74,30.888,49.388,.25369999,.1498,.0082,.0044,2916.6665
792,3,25.74,.073200002,0,0,1,0,108.966,108.966,25.74,55.240002,.0678,.0052,.073200002,.1726,2916.6665
793,4,78.739998,.0209,0,0,0,1,94.769997,94.769997,43.740002,78.739998,.0678,.078900002,.0102,.0209,5416.6665
794,1,125.902,.53329998,1,0,0,0,125.902,125.902,68.769997,103.77,.53329998,.4522,.2413,1.0266,3750
795,4,66.739998,1.0905,0,0,0,1,68.769997,68.769997,31.74,66.739998,.0678,.078900002,.089699998,1.0905,3750
796,3,37.740002,.0143,0,0,1,0,159.76601,159.76601,37.740002,67.239998,.0678,.050299998,.0143,.028899999,4583.332
797,4,72.739998,.2377,0,0,0,1,81.769997,81.769997,37.740002,72.739998,.0678,.0024999999,.0108,.2377,4583.332
798,3,31.74,.0108,0,0,1,0,68.769997,68.769997,31.74,66.739998,.0678,.0024999999,.0108,.2377,3750
799,4,84.739998,.64560002,0,0,0,1,107.77,107.77,49.740002,84.739998,.0678,.078900002,.0559,.64560002,6250.0015
800,3,43.740002,.0108,0,0,1,0,94.769997,94.769997,43.740002,78.739998,.0678,.0024999999,.0108,.2377,5416.6665
801,3,13.74,.0559,0,0,1,0,29.77,29.77,13.74,48.740002,.0678,.078900002,.0559,.64560002,1249.9998
802,3,25.74,.0143,0,0,1,0,108.966,108.966,25.74,55.240002,.0678,.050299998,.0143,.028899999,2916.6665
803,3,6.8699999,.0102,0,0,1,0,42.594002,42.594002,6.8699999,41.869999,.0678,.078900002,.0102,.0209,1249.9998
804,4,47.869999,.64560002,0,0,0,1,79.793999,79.793999,12.87,47.869999,.0678,.078900002,.0559,.64560002,2916.6665
805,3,9.8699999,.0143,0,0,1,0,115.808,115.808,9.8699999,39.369999,.0678,.050299998,.0143,.028899999,2083.3333
806,3,24.870001,.089699998,0,0,1,0,154.194,154.194,24.870001,59.869999,.0678,.078900002,.089699998,1.0905,6250.0015
807,4,41.869999,.64560002,0,0,0,1,42.594002,42.594002,6.8699999,41.869999,.0678,.078900002,.0559,.64560002,1249.9998
808,1,24.870001,.25369999,1,0,0,0,24.870001,24.870001,107.77,126.27,.25369999,.1498,.0082,.0044,6250.0015
809,4,45.369999,.1726,0,0,0,1,186.20799,186.20799,15.87,45.369999,.0678,.0052,.073200002,.1726,3750
810,4,44.869999,.64560002,0,0,0,1,61.194,61.194,9.8699999,44.869999,.0678,.078900002,.0559,.64560002,2083.3333
811,2,12.87,.1498,0,1,0,0,12.87,12.87,55.77,74.269997,.25369999,.1498,.2339,.62879997,2916.6665
812,4,47.869999,.64560002,0,0,0,1,79.793999,79.793999,12.87,47.869999,.0678,.078900002,.0559,.64560002,2916.6665
813,1,27.870001,.25369999,1,0,0,0,27.870001,27.870001,120.77,139.27,.25369999,.1498,.2339,.62879997,7083.3315
814,4,47.869999,1.0905,0,0,0,1,79.793999,79.793999,12.87,47.869999,.0678,.078900002,.089699998,1.0905,2916.6665
815,3,47.369999,.0143,0,0,1,0,555.80798,555.80798,47.369999,76.870003,.0678,.050299998,.0143,.028899999,12499.998
816,3,6.8699999,.0143,0,0,1,0,80.608002,80.608002,6.8699999,36.369999,.0678,.050299998,.0143,.028899999,1249.9998
817,3,39.869999,.0143,0,0,1,0,467.80801,467.80801,39.869999,69.370003,.0678,.050299998,.0143,.028899999,10416.666
818,1,36.869999,.25369999,1,0,0,0,36.869999,36.869999,159.77,178.27,.25369999,.1498,.2339,.62879997,9583.3359
819,1,12.87,.25369999,1,0,0,0,12.87,12.87,55.77,74.269997,.25369999,.1498,.0082,.0044,2916.6665
820,1,6.8699999,.25369999,1,0,0,0,6.8699999,6.8699999,29.77,48.27,.25369999,.1498,.0233,.0219,1249.9998
821,4,39.369999,.324,0,0,0,1,115.808,115.808,9.8699999,39.369999,.0678,.050299998,.1082,.324,2083.3333
822,1,12.87,.25369999,1,0,0,0,12.87,12.87,55.77,74.269997,.25369999,.1498,.2339,.62879997,2916.6665
823,3,24.870001,.0102,0,0,1,0,154.194,154.194,24.870001,59.869999,.0678,.078900002,.0102,.0209,6250.0015
824,3,18.870001,.0102,0,0,1,0,116.994,116.994,18.870001,53.869999,.0678,.078900002,.0102,.0209,4583.332
825,1,12.87,.25369999,1,0,0,0,12.87,12.87,55.77,74.269997,.25369999,.1498,.2339,.62879997,2916.6665
826,2,3.8699999,.1498,0,1,0,0,3.8699999,3.8699999,16.77,35.27,.25369999,.1498,.0233,.0219,416.66669
827,4,59.869999,.64560002,0,0,0,1,154.194,154.194,24.870001,59.869999,.0678,.078900002,.0559,.64560002,6250.0015
828,1,30.870001,.25369999,1,0,0,0,30.870001,30.870001,133.77,152.27,.25369999,.1498,.0233,.0219,7916.6665
829,2,3.8699999,.0014,0,1,0,0,3.8699999,3.8699999,16.77,35.27,.25369999,.0014,.062600002,.2773,416.66669
830,4,56.869999,.0209,0,0,0,1,135.59399,135.59399,21.870001,56.869999,.0678,.078900002,.0102,.0209,5416.6665
831,4,53.869999,.0209,0,0,0,1,116.994,116.994,18.870001,53.869999,.0678,.078900002,.0102,.0209,4583.332
832,4,53.869999,1.0905,0,0,0,1,116.994,116.994,18.870001,53.869999,.0678,.078900002,.089699998,1.0905,4583.332
833,3,47.369999,.073200002,0,0,1,0,555.80798,555.80798,47.369999,76.870003,.0678,.0052,.073200002,.1726,12499.998
834,4,53.869999,.0209,0,0,0,1,116.994,116.994,18.870001,53.869999,.0678,.078900002,.0102,.0209,4583.332
835,3,33.869999,.0102,0,0,1,0,209.994,209.994,33.869999,68.870003,.0678,.078900002,.0102,.0209,8750.001
836,3,15.87,.0559,0,0,1,0,98.393997,98.393997,15.87,50.869999,.0678,.078900002,.0559,.64560002,3750
837,3,9.8699999,.0143,0,0,1,0,115.808,115.808,9.8699999,39.369999,.0678,.050299998,.0143,.028899999,2083.3333
838,4,36.369999,.324,0,0,0,1,80.608002,80.608002,6.8699999,36.369999,.0678,.050299998,.1082,.324,1249.9998
839,4,47.869999,.0209,0,0,0,1,79.793999,79.793999,12.87,47.869999,.0678,.078900002,.0102,.0209,2916.6665
840,1,24.870001,.25369999,1,0,0,0,24.870001,24.870001,107.77,126.27,.25369999,.1498,.0233,.0219,6250.0015
841,3,12.87,.1082,0,0,1,0,151.008,151.008,12.87,42.369999,.0678,.050299998,.1082,.324,2916.6665
842,3,21.870001,.0143,0,0,1,0,256.608,256.608,21.870001,51.369999,.0678,.050299998,.0143,.028899999,5416.6665
843,3,15.87,.0559,0,0,1,0,98.393997,98.393997,15.87,50.869999,.0678,.078900002,.0559,.64560002,3750
844,2,12.87,.1498,0,1,0,0,12.87,12.87,55.77,74.269997,.25369999,.1498,.2339,.62879997,2916.6665
845,1,21.870001,.25369999,1,0,0,0,21.870001,21.870001,94.769997,113.27,.25369999,.1498,.0233,.0219,5416.6665
846,3,9.8699999,.1082,0,0,1,0,115.808,115.808,9.8699999,39.369999,.0678,.050299998,.1082,.324,2083.3333
847,4,56.869999,.0209,0,0,0,1,135.59399,135.59399,21.870001,56.869999,.0678,.078900002,.0102,.0209,5416.6665
848,4,56.869999,.64560002,0,0,0,1,135.59399,135.59399,21.870001,56.869999,.0678,.078900002,.0559,.64560002,5416.6665
849,2,24.870001,.1498,0,1,0,0,24.870001,24.870001,107.77,126.27,.25369999,.1498,.2339,.62879997,6250.0015
850,4,47.869999,1.0905,0,0,0,1,79.793999,79.793999,12.87,47.869999,.0678,.078900002,.089699998,1.0905,2916.6665
851,3,3.8699999,.0559,0,0,1,0,23.993999,23.993999,3.8699999,38.869999,.0678,.078900002,.0559,.64560002,416.66669
852,4,50.869999,.0209,0,0,0,1,98.393997,98.393997,15.87,50.869999,.0678,.078900002,.0102,.0209,3750
853,3,18.870001,.0143,0,0,1,0,221.408,221.408,18.870001,48.369999,.0678,.050299998,.0143,.028899999,4583.332
854,4,78.195999,2.3013999,0,0,0,1,12.87,12.87,53.195999,78.195999,.25369999,.1498,.68169999,2.3013999,2916.6665
855,3,6.8699999,.073200002,0,0,1,0,80.608002,80.608002,6.8699999,36.369999,.0678,.0052,.073200002,.1726,1249.9998
856,3,21.870001,.0143,0,0,1,0,256.608,256.608,21.870001,51.369999,.0678,.050299998,.0143,.028899999,5416.6665
857,3,6.8699999,.0143,0,0,1,0,80.608002,80.608002,6.8699999,36.369999,.0678,.050299998,.0143,.028899999,1249.9998
858,2,12.87,.1498,0,1,0,0,12.87,12.87,55.77,74.269997,.25369999,.1498,.2339,.62879997,2916.6665
859,4,140.808,.53909999,0,0,0,1,115.808,115.808,115.808,140.808,.0678,.050299998,.26010001,.53909999,2083.3333
860,1,15.87,.25369999,1,0,0,0,15.87,15.87,68.769997,87.269997,.25369999,.1498,.2339,.62879997,3750
861,3,33.869999,.0143,0,0,1,0,397.40799,397.40799,33.869999,63.369999,.0678,.050299998,.0143,.028899999,8750.001
862,3,12.87,.0102,0,0,1,0,79.793999,79.793999,12.87,47.869999,.0678,.078900002,.0102,.0209,2916.6665
863,4,41.869999,.64560002,0,0,0,1,42.594002,42.594002,6.8699999,41.869999,.0678,.078900002,.0559,.64560002,1249.9998
864,3,21.870001,.1082,0,0,1,0,256.608,256.608,21.870001,51.369999,.0678,.050299998,.1082,.324,5416.6665
865,2,3.8699999,.1498,0,1,0,0,3.8699999,3.8699999,16.77,35.27,.25369999,.1498,.0233,.0219,416.66669
866,2,21.870001,.1498,0,1,0,0,21.870001,21.870001,94.769997,113.27,.25369999,.1498,.0233,.0219,5416.6665
867,3,12.87,.0559,0,0,1,0,79.793999,79.793999,12.87,47.869999,.0678,.078900002,.0559,.64560002,2916.6665
868,3,27.870001,.0143,0,0,1,0,327.008,327.008,27.870001,57.369999,.0678,.050299998,.0143,.028899999,7083.3315
869,3,3.8699999,.0022,0,0,1,0,45.408001,45.408001,3.8699999,33.369999,.0678,.050299998,.0022,.324,416.66669
870,3,121.836,.68169999,0,0,1,0,175.89,175.89,121.836,146.836,.25369999,.1498,.68169999,2.3013999,2916.6665
871,1,31.143999,.53329998,1,0,0,0,31.143999,31.143999,70.531998,105.532,.53329998,.4522,.0156,.0057999999,1249.9998
872,3,31.143999,.68169999,0,0,1,0,35.723999,35.723999,31.143999,56.144001,.25369999,.1498,.68169999,2.3013999,1249.9998
873,1,121.836,.53329998,1,0,0,0,121.836,121.836,203.34599,238.34599,.53329998,.4522,.0156,.0057999999,2916.6665
874,4,146.836,2.3013999,0,0,0,1,175.89,175.89,121.836,146.836,.25369999,.1498,.68169999,2.3013999,2916.6665
875,2,93.435997,.4522,0,1,0,0,93.435997,93.435997,155.946,190.946,.53329998,.4522,.2413,1.0266,2083.3333
876,3,245.256,.68169999,0,0,1,0,224.81799,224.81799,245.256,270.25601,.25369999,.1498,.68169999,2.3013999,7083.3315
